"sample_id","chr","start","end","read.count"
"SRR5398214","18",76927036,76960855,1
"SRR5398216","18",79096475,79253541,13
"SRR5398216","18",79096475,79277196,1
"SRR5398214","18",79096475,79277196,1
"SRR5398216","18",79336627,79337449,3
"SRR5398218","18",79336627,79337449,4
"SRR5398216","18",79448781,79451816,3
"SRR5398218","18",79448781,79451816,2
"SRR5398216","18",79717534,79718016,3
"SRR5398218","18",79717534,79718016,3
"SRR5398216","19",803560,806556,3
"SRR5398216","19",804035,806556,3
"SRR5398216","19",1032391,1036562,2
"SRR5398216","19",1255421,1255694,2
"SRR5398216","19",2193688,2202779,1
"SRR5398215","19",2193688,2202779,2
"SRR5398216","19",2271384,2272820,4
"SRR5398216","19",4475274,4491682,2
"SRR5398216","19",4497957,4498915,4
"SRR5398215","19",4497957,4498915,1
"SRR5398218","19",4497957,4498915,1
"SRR5398216","19",6828075,6828171,2
"SRR5398216","19",7458511,7458690,4
"SRR5398215","19",7458511,7458690,1
"SRR5398216","19",9364861,9378344,3
"SRR5398216","19",10634755,10638315,4
"SRR5398216","19",10772478,10777216,2
"SRR5398215","19",10772478,10777216,1
"SRR5398214","19",10772478,10777216,1
"SRR5398216","19",10772478,10783120,2
"SRR5398214","19",10772478,10783120,2
"SRR5398216","19",11033289,11035132,1
"SRR5398215","19",11033289,11035132,1
"SRR5398216","19",11107391,11110771,3
"SRR5398216","19",11120091,11123344,4
"SRR5398216","19",12810070,12810404,1
"SRR5398215","19",12810070,12810404,1
"SRR5398214","19",12810070,12810404,2
"SRR5398216","19",12948358,12948496,1
"SRR5398216","19",13073046,13078735,1
"SRR5398216","19",13073046,13081855,3
"SRR5398216","19",13913167,13913638,1
"SRR5398216","19",13955911,13956522,3
"SRR5398216","19",14039507,14039910,1
"SRR5398214","19",14039507,14039910,1
"SRR5398216","19",16500791,16501551,1
"SRR5398216","19",16509498,16509988,6
"SRR5398216","19",16791349,16794553,2
"SRR5398216","19",16851411,16854261,3
"SRR5398215","19",16851411,16854261,1
"SRR5398216","19",17175662,17175741,4
"SRR5398215","19",17175662,17175741,1
"SRR5398218","19",17175662,17175741,1
"SRR5398216","19",31360367,31360581,2
"SRR5398215","19",31360367,31360581,4
"SRR5398214","19",31360367,31360581,1
"SRR5398216","19",33113766,33125202,2
"SRR5398215","19",33113766,33125202,1
"SRR5398216","19",33113766,33126733,2
"SRR5398214","19",33113766,33126733,1
"SRR5398216","19",34327420,34333801,2
"SRR5398216","19",34450264,34467014,5
"SRR5398216","19",34454259,34460566,1
"SRR5398216","19",34458768,34464131,2
"SRR5398216","19",36019233,36019384,3
"SRR5398216","19",36917578,36937242,3
"SRR5398218","19",36917578,36937242,3
"SRR5398216","19",38106536,38130772,3
"SRR5398216","19",38119305,38119882,6
"SRR5398214","19",38119305,38119882,10
"SRR5398216","19",38141183,38152967,1
"SRR5398216","19",38162252,38164906,1
"SRR5398216","19",40725339,40729415,3
"SRR5398215","19",40725339,40729415,1
"SRR5398214","19",40725339,40729415,2
"SRR5398216","19",41220635,41222056,1
"SRR5398216","19",41230966,41231298,3
"SRR5398218","19",41230966,41231298,5
"SRR5398216","19",41248513,41256611,4
"SRR5398218","19",41248513,41256611,1
"SRR5398216","19",41410636,41411009,1
"SRR5398216","19",41807110,41810354,5
"SRR5398216","19",41902273,41902898,2
"SRR5398216","19",42335034,42335385,2
"SRR5398218","19",42335034,42335385,5
"SRR5398216","19",42343476,42344833,2
"SRR5398216","19",43581211,43581703,4
"SRR5398215","19",43581211,43581703,1
"SRR5398216","19",44661323,44661739,2
"SRR5398216","19",45258988,45271708,1
"SRR5398216","19",45263112,45271708,1
"SRR5398214","19",45263112,45271708,4
"SRR5398216","19",45277922,45294452,1
"SRR5398216","19",46308220,46309359,8
"SRR5398216","19",47143493,47197377,1
"SRR5398216","19",47143493,47169923,1
"SRR5398214","19",47143493,47169923,3
"SRR5398216","19",47355038,47355350,1
"SRR5398214","19",47355038,47355350,1
"SRR5398218","19",47355038,47355350,1
"SRR5398216","19",48627691,48628277,2
"SRR5398216","19",49621524,49625200,1
"SRR5398214","19",49621524,49625200,1
"SRR5398218","19",49621524,49625200,2
"SRR5398216","19",54118270,54118633,2
"SRR5398216","19",56789927,56810228,1
"SRR5398216","2",1247326,1308586,1
"SRR5398216","2",3559447,3559729,1
"SRR5398216","2",6940947,6997061,1
"SRR5398216","2",6996915,7030215,3
"SRR5398216","2",9318523,9335179,6
"SRR5398218","2",9318523,9335179,1
"SRR5398216","2",9448197,9459618,5
"SRR5398216","2",15597374,15602631,1
"SRR5398216","2",15603191,15607313,11
"SRR5398214","2",15603191,15607313,2
"SRR5398218","2",15603191,15607313,1
"SRR5398216","2",17759928,17768811,1
"SRR5398216","2",23703185,23703863,1
"SRR5398214","2",23703185,23703863,1
"SRR5398216","2",24643965,24673463,2
"SRR5398215","2",24643965,24673463,1
"SRR5398216","2",24693251,24697798,1
"SRR5398218","2",24693251,24697798,4
"SRR5398216","2",24739431,24742186,2
"SRR5398214","2",24739431,24742186,2
"SRR5398216","2",24739431,24758156,1
"SRR5398216","2",26098661,26109906,1
"SRR5398215","2",26098661,26109906,1
"SRR5398214","2",26098661,26109906,3
"SRR5398216","2",26254246,26277160,3
"SRR5398216","2",26373366,26383347,1
"SRR5398216","2",26429627,26432006,3
"SRR5398216","2",27215320,27215753,1
"SRR5398216","2",27372622,27372740,2
"SRR5398216","2",27433248,27437360,11
"SRR5398214","2",27433248,27437360,2
"SRR5398216","2",27598066,27608039,1
"SRR5398216","2",27894532,27988087,1
"SRR5398216","2",28906459,28914208,7
"SRR5398218","2",28906459,28914208,1
"SRR5398216","2",28926467,28935607,2
"SRR5398215","2",28926467,28935607,1
"SRR5398216","2",29133654,29143945,1
"SRR5398218","2",29133654,29143945,1
"SRR5398216","2",29133654,29152828,2
"SRR5398216","2",30552492,30562292,3
"SRR5398216","2",32136562,32147258,9
"SRR5398214","2",32136562,32147258,6
"SRR5398218","2",32136562,32147258,1
"SRR5398216","2",32193888,32209561,2
"SRR5398216","2",32290482,32292348,1
"SRR5398216","2",32377587,32416163,1
"SRR5398216","2",32414768,32416163,2
"SRR5398217","2",32439507,32453954,1
"SRR5398216","2",32439507,32453954,3
"SRR5398216","2",32473111,32477583,4
"SRR5398215","2",32473111,32477583,1
"SRR5398214","2",32473111,32477583,1
"SRR5398216","2",32478634,32493667,2
"SRR5398216","2",32478634,32500109,3
"SRR5398216","2",32633875,32650233,1
"SRR5398216","2",32633875,32666768,1
"SRR5398216","2",32672271,32702920,3
"SRR5398216","2",32777881,32787149,5
"SRR5398215","2",32777881,32787149,4
"SRR5398214","2",32777881,32787149,4
"SRR5398218","2",32777881,32787149,2
"SRR5398216","2",33186855,33222151,4
"SRR5398216","2",33257283,33315269,5
"SRR5398216","2",33274964,33315269,1
"SRR5398216","2",36773790,36805664,2
"SRR5398216","2",37201092,37201641,1
"SRR5398216","2",42057394,42057568,1
"SRR5398217","2",42256500,42264731,1
"SRR5398216","2",42256500,42264731,2
"SRR5398216","2",42609457,42644244,1
"SRR5398214","2",42609457,42644244,1
"SRR5398216","2",43706321,43710575,3
"SRR5398216","2",43712224,43726451,1
"SRR5398216","2",44201185,44218537,2
"SRR5398214","2",44201185,44218537,3
"SRR5398216","2",45976428,45980381,2
"SRR5398218","2",45976428,45980381,1
"SRR5398216","2",45976428,46086362,1
"SRR5398216","2",45976428,45984680,6
"SRR5398214","2",45976428,45984680,6
"SRR5398218","2",45976428,45984680,1
"SRR5398216","2",46001403,46086362,1
"SRR5398216","2",47798610,47801155,2
"SRR5398216","2",48328560,48362707,5
"SRR5398216","2",48451007,48465642,1
"SRR5398216","2",48465492,48480016,2
"SRR5398216","2",48474682,48480016,4
"SRR5398215","2",48474682,48480016,1
"SRR5398216","2",48507268,48511468,8
"SRR5398214","2",48507268,48511468,1
"SRR5398218","2",48507268,48511468,1
"SRR5398216","2",48669721,48671680,3
"SRR5398216","2",58048826,58089723,3
"SRR5398216","2",58123100,58146474,1
"SRR5398216","2",60891682,60901083,7
"SRR5398216","2",61076919,61088468,1
"SRR5398216","2",62979187,63038816,2
"SRR5398214","2",62979187,63038816,1
"SRR5398216","2",63599169,63606028,1
"SRR5398216","2",64567561,64573068,6
"SRR5398214","2",64567561,64573068,1
"SRR5398216","2",66437736,66443048,3
"SRR5398216","2",66440612,66441413,2
"SRR5398216","2",67268483,67289424,2
"SRR5398216","2",67399168,67399626,5
"SRR5398216","2",68380327,68394176,1
"SRR5398216","2",68567340,68586978,3
"SRR5398216","2",70259359,70261386,5
"SRR5398216","2",70259359,70275666,2
"SRR5398216","2",71073481,71073594,2
"SRR5398216","2",71426459,71427414,25
"SRR5398216","2",71520788,71539239,2
"SRR5398216","2",71526219,71528401,2
"SRR5398216","2",71569819,71574371,1
"SRR5398216","2",73519774,73534949,2
"SRR5398216","2",84548287,84553034,1
"SRR5398216","2",85027888,85049648,1
"SRR5398214","2",85027888,85049648,2
"SRR5398216","2",85356966,85387225,4
"SRR5398216","2",85623645,85625691,1
"SRR5398214","2",85623645,85625691,1
"SRR5398216","2",86206105,86210613,1
"SRR5398216","2",86466371,86466883,3
"SRR5398216","2",86484941,86485859,1
"SRR5398216","2",86871306,86879551,3
"SRR5398216","2",87140826,87173105,2
"SRR5398216","2",88786469,88805408,5
"SRR5398214","2",88786469,88805408,1
"SRR5398216","2",96239712,96240688,6
"SRR5398216","2",96359044,96360710,2
"SRR5398216","2",98552785,98577143,3
"SRR5398217","2",99194750,99195756,1
"SRR5398216","2",99194750,99195756,8
"SRR5398216","2",99382226,99382779,1
"SRR5398216","2",101257790,101266879,3
"SRR5398216","2",101264844,101266879,3
"SRR5398216","2",101831720,101839994,2
"SRR5398216","2",101855976,101859864,3
"SRR5398216","2",101855976,101870415,1
"SRR5398216","2",101887087,101888935,2
"SRR5398215","2",101887087,101888935,1
"SRR5398216","2",105816429,105855289,5
"SRR5398216","2",108489837,108497109,1
"SRR5398216","2",108788851,108794721,5
"SRR5398215","2",108788851,108794721,1
"SRR5398216","2",108788851,108816105,2
"SRR5398216","2",108798427,108805008,2
"SRR5398216","2",111929119,111968252,2
"SRR5398216","2",112064161,112074962,2
"SRR5398216","2",112494142,112503181,1
"SRR5398216","2",120076970,120078581,3
"SRR5398216","2",120090346,120100814,3
"SRR5398216","2",120127687,120168007,4
"SRR5398216","2",120278617,120286082,1
"SRR5398216","2",120278617,120289757,6
"SRR5398216","2",128107937,128121298,1
"SRR5398216","2",128113083,128121298,4
"SRR5398216","2",128113083,128134961,1
"SRR5398216","2",128182129,128187614,1
"SRR5398216","2",131038852,131043583,8
"SRR5398218","2",131038852,131043583,3
"SRR5398216","2",134341589,134362408,1
"SRR5398216","2",134402987,134428439,2
"SRR5398216","2",134946146,134947735,2
"SRR5398216","2",135115215,135120918,1
"SRR5398216","2",135126180,135126656,2
"SRR5398214","2",135126180,135126656,1
"SRR5398218","2",135126180,135126656,1
"SRR5398216","2",135709432,135715694,1
"SRR5398216","2",135748266,135755691,3
"SRR5398214","2",135748266,135755691,3
"SRR5398216","2",143228580,143250600,1
"SRR5398216","2",143435600,143556485,2
"SRR5398216","2",148783756,148784667,3
"SRR5398216","2",151422949,151433228,1
"SRR5398216","2",152636426,152640914,1
"SRR5398216","2",156496043,156513496,2
"SRR5398218","2",156496043,156513496,1
"SRR5398216","2",158673676,158674000,6
"SRR5398216","2",159163282,159172272,2
"SRR5398216","2",159169249,159172272,2
"SRR5398214","2",159169249,159172272,1
"SRR5398216","2",168630984,168717978,2
"SRR5398216","2",168828157,168834325,4
"SRR5398214","2",168828157,168834325,1
"SRR5398216","2",169805664,169806892,1
"SRR5398216","2",169806784,169808902,1
"SRR5398216","2",169925618,169928868,4
"SRR5398214","2",169925618,169928868,1
"SRR5398216","2",169926691,169928868,2
"SRR5398216","2",170013840,170061443,3
"SRR5398216","2",170055459,170073607,2
"SRR5398216","2",170079813,170080684,1
"SRR5398216","2",171726790,171728418,2
"SRR5398216","2",171925536,171979363,4
"SRR5398216","2",172564502,172570824,1
"SRR5398216","2",173229688,173239496,2
"SRR5398216","2",177461892,177468524,3
"SRR5398216","2",186504031,186505841,1
"SRR5398214","2",186504031,186505841,1
"SRR5398216","2",186675927,186676812,4
"SRR5398216","2",186740227,186754049,1
"SRR5398214","2",186740227,186754049,1
"SRR5398216","2",189466424,189474808,2
"SRR5398216","2",189689526,189696369,2
"SRR5398216","2",190488656,190489866,2
"SRR5398216","2",190655976,190673152,9
"SRR5398216","2",190659157,190687317,1
"SRR5398216","2",190927305,190954818,6
"SRR5398218","2",190927305,190954818,1
"SRR5398216","2",198083757,198103936,1
"SRR5398216","2",198088857,198101360,3
"SRR5398216","2",199458009,199458089,1
"SRR5398216","2",201140356,201160942,1
"SRR5398216","2",201209069,201209562,2
"SRR5398216","2",202464808,202514979,1
"SRR5398216","2",202464808,202520201,1
"SRR5398216","2",202464808,202532732,3
"SRR5398214","2",202464808,202532732,1
"SRR5398216","2",202464808,202552888,4
"SRR5398214","2",202464808,202552888,1
"SRR5398216","2",202518821,202530954,3
"SRR5398216","2",202695880,202726363,1
"SRR5398216","2",202917876,202941980,4
"SRR5398216","2",202917876,202955758,4
"SRR5398216","2",202917876,202967098,1
"SRR5398216","2",202941859,202955758,3
"SRR5398216","2",202952558,202967098,1
"SRR5398216","2",203041764,203084569,3
"SRR5398216","2",203110149,203126926,1
"SRR5398216","2",203115984,203122343,1
"SRR5398216","2",203130317,203138748,2
"SRR5398216","2",203133057,203138748,2
"SRR5398216","2",203138161,203151589,1
"SRR5398216","2",203151464,203166297,4
"SRR5398218","2",203151464,203166297,1
"SRR5398216","2",203172728,203175287,1
"SRR5398216","2",203183278,203193911,4
"SRR5398216","2",203183278,203197391,6
"SRR5398216","2",203366876,203394846,1
"SRR5398216","2",203411284,203427269,4
"SRR5398216","2",205158721,205185863,12
"SRR5398214","2",205158721,205185863,1
"SRR5398216","2",205172210,205185863,4
"SRR5398216","2",205683090,205683363,1
"SRR5398216","2",205743202,205745890,5
"SRR5398218","2",205743202,205745890,1
"SRR5398216","2",205763673,205766818,5
"SRR5398214","2",205763673,205766818,1
"SRR5398218","2",205763673,205766818,1
"SRR5398216","2",208273583,208288818,10
"SRR5398216","2",208276711,208288818,2
"SRR5398216","2",208285725,208302353,1
"SRR5398216","2",208312235,208320359,1
"SRR5398216","2",208333314,208348023,2
"SRR5398216","2",210612116,210616541,1
"SRR5398216","2",216660556,216661998,2
"SRR5398216","2",218634104,218634630,22
"SRR5398218","2",218634104,218634630,9
"SRR5398216","2",218812221,218813096,1
"SRR5398216","2",219232489,219232683,2
"SRR5398216","2",219246085,219247112,2
"SRR5398216","2",219423820,219425662,1
"SRR5398216","2",219425745,219425925,1
"SRR5398216","2",219481303,219482852,3
"SRR5398218","2",219481303,219482852,2
"SRR5398216","2",222887829,222919202,1
"SRR5398216","2",222918045,222924595,5
"SRR5398216","2",226839408,226914351,1
"SRR5398216","2",227523762,227524915,2
"SRR5398216","2",230253315,230310039,2
"SRR5398216","2",230255451,230287966,7
"SRR5398216","2",231206197,231216793,3
"SRR5398214","2",231206197,231216793,1
"SRR5398216","2",231216637,231240041,1
"SRR5398216","2",231235223,231262398,5
"SRR5398216","2",231272954,231291443,1
"SRR5398216","2",231788554,231791808,1
"SRR5398216","2",231794262,231796308,1
"SRR5398216","2",232087486,232087721,4
"SRR5398216","2",232130618,232136719,4
"SRR5398216","2",232700584,232749082,1
"SRR5398216","2",233161723,233164424,1
"SRR5398216","2",233161723,233170604,1
"SRR5398216","2",233263129,233277673,2
"SRR5398214","2",233263129,233277673,1
"SRR5398216","2",233272965,233277673,1
"SRR5398216","2",233434379,233436441,2
"SRR5398216","2",235717556,235750488,8
"SRR5398215","2",235717556,235750488,1
"SRR5398218","2",235717556,235750488,9
"SRR5398216","2",235883344,235908906,1
"SRR5398214","2",235883344,235908906,2
"SRR5398216","2",237821070,237821254,2
"SRR5398216","2",240589342,240592150,2
"SRR5398216","2",241160331,241169867,1
"SRR5398216","2",241456746,241468377,1
"SRR5398216","2",241755044,241756014,1
"SRR5398216","20",2116665,2117415,2
"SRR5398215","20",2116665,2117415,1
"SRR5398214","20",2116665,2117415,3
"SRR5398218","20",2116665,2117415,2
"SRR5398216","20",3575826,3578772,3
"SRR5398216","20",5173522,5178956,1
"SRR5398218","20",5173522,5178956,1
"SRR5398216","20",5173522,5184945,1
"SRR5398216","20",5176647,5178956,2
"SRR5398215","20",5176647,5178956,1
"SRR5398214","20",5176647,5178956,1
"SRR5398218","20",5176647,5178956,2
"SRR5398216","20",6009774,6015490,2
"SRR5398217","20",6031284,6032080,1
"SRR5398216","20",6031284,6032080,3
"SRR5398215","20",6031284,6032080,1
"SRR5398218","20",6031284,6032080,1
"SRR5398216","20",6031284,6034555,3
"SRR5398214","20",6031284,6034555,1
"SRR5398218","20",6031284,6034555,2
"SRR5398216","20",8141870,8150371,6
"SRR5398216","20",8722353,8739360,4
"SRR5398218","20",8722353,8739360,2
"SRR5398216","20",8740343,8750915,1
"SRR5398218","20",8740343,8750915,2
"SRR5398216","20",9337125,9339037,16
"SRR5398214","20",9337125,9339037,1
"SRR5398218","20",9337125,9339037,1
"SRR5398216","20",9362895,9380162,3
"SRR5398216","20",9371213,9380162,7
"SRR5398216","20",18159083,18162945,2
"SRR5398216","20",21214534,21232830,7
"SRR5398216","20",21330615,21334185,1
"SRR5398216","20",21349388,21365704,1
"SRR5398216","20",25216647,25216736,2
"SRR5398216","20",30391196,30398045,1
"SRR5398216","20",31482286,31482488,2
"SRR5398216","20",32150621,32161365,2
"SRR5398216","20",32432879,32433917,2
"SRR5398216","20",33606955,33611335,4
"SRR5398216","20",33611093,33623296,2
"SRR5398213","20",34480598,34481206,1
"SRR5398216","20",34480598,34481206,4
"SRR5398215","20",34480598,34481206,2
"SRR5398214","20",34480598,34481206,3
"SRR5398216","20",35458303,35462553,1
"SRR5398216","20",35479230,35480145,1
"SRR5398214","20",35479230,35480145,2
"SRR5398216","20",35801490,35863400,3
"SRR5398214","20",35801490,35863400,1
"SRR5398216","20",35842572,35871829,4
"SRR5398214","20",35842572,35871829,1
"SRR5398218","20",35842572,35871829,1
"SRR5398216","20",35899369,35917662,2
"SRR5398216","20",36112425,36125527,2
"SRR5398215","20",36112425,36125527,4
"SRR5398214","20",36112425,36125527,3
"SRR5398216","20",36496704,36500611,1
"SRR5398216","20",36499587,36526006,5
"SRR5398218","20",36499587,36526006,1
"SRR5398216","20",37203884,37213865,1
"SRR5398214","20",37203884,37213865,2
"SRR5398216","20",38567095,38570847,4
"SRR5398216","20",38941958,38948000,4
"SRR5398214","20",38941958,38948000,1
"SRR5398216","20",41169078,41169175,2
"SRR5398216","20",43702489,43702903,3
"SRR5398215","20",43702489,43702903,1
"SRR5398216","20",43973366,44006792,4
"SRR5398216","20",44582584,44589866,8
"SRR5398218","20",44582584,44589866,1
"SRR5398216","20",44987131,44995257,3
"SRR5398216","20",45892724,45894741,2
"SRR5398216","20",47639007,47647366,1
"SRR5398216","20",47642212,47647366,1
"SRR5398216","20",48953555,48974874,2
"SRR5398216","20",48972325,48974874,2
"SRR5398216","20",48988303,48998505,2
"SRR5398216","20",48991039,48995882,2
"SRR5398216","20",49023050,49032166,1
"SRR5398216","20",49058452,49067280,1
"SRR5398216","20",49090741,49094963,6
"SRR5398216","20",49233305,49233709,1
